year,month,day_of_week,hour,temperature,humidity,wind_speed,weather_condition,weather_encoded,latitude,longitude,distance_km,ride_demand,zone_cluster
2023,2,3,16,23.43448114765348,44.51377824356688,2.5564740509559285,Clear,0,17.317828528613667,78.4790716672714,12.684843692699303,14,1
2025,3,6,16,23.36038799150173,63.11005166023599,2.040574511139486,Clear,0,17.34737507780803,78.54744493938624,21.56899843685395,10,1
2024,7,4,3,39.053476173626834,85.817988925998,22.758401705579463,Clear,0,17.393435412146083,78.35430954354501,19.067737272714133,13,1
2024,11,1,13,28.15901269484841,64.43289544591545,1.9890202917970332,Cloudy,1,17.41636039661981,78.36687056199722,23.300796313439637,14,1
2024,2,3,18,18.647373463015164,44.60894859634925,2.8504413693856536,Cloudy,1,17.485992924101076,78.36053446430172,10.110138169329067,30,2
2023,12,1,6,25.47653973329575,56.42713891927572,14.239341881742332,Cloudy,1,17.405099705116392,78.59925046600127,19.873742781697345,12,1
2024,6,3,2,30.858813929548987,53.42400790714474,18.92035432583228,Clear,0,17.586380154150266,78.36885648547036,19.143018491242557,6,0
2025,5,3,0,25.22848320737665,32.79416819174624,9.98930646785568,Clear,0,17.402838262995314,78.38007551798451,3.624218991122635,12,1
2024,10,4,11,18.59074298875113,60.63851091174352,10.51472901725976,Clear,0,17.58247860799037,78.31437770064171,9.1476305452174,12,0
2024,1,4,14,27.77484784026818,37.56038319802043,15.815649678778463,Rainy,2,17.51895790756768,78.59498353555658,25.945821386079604,13,0
2025,12,4,10,20.329939395845116,80.5346425250325,12.635632370769532,Cloudy,1,17.569969262246705,78.37402624947394,5.527831151445639,35,2
2024,11,3,9,31.621520542579496,62.937774557753805,0.4657073194429373,Rainy,2,17.5109471554781,78.51756994809692,12.007351501509971,42,2
2023,10,3,1,31.630916204899137,80.67638895704255,2.8395796568049967,Clear,0,17.470575211106425,78.30791056000284,7.531837455121782,11,0
2023,11,1,3,18.830701071164818,87.36268124268247,14.540000388135068,Cloudy,1,17.452724835172475,78.53502089754764,5.0653771466807,10,0
2023,4,2,16,24.3946577551863,86.59129744501658,19.84156274244665,Cloudy,1,17.387401451514013,78.5251831475218,4.955928994257528,7,1
2025,11,4,16,27.101097802258085,36.02576005845322,19.0775786357489,Cloudy,1,17.389452195930318,78.32524584620937,11.090702926850726,7,1
2024,2,5,7,30.10581015290192,86.68902429300041,18.501413982341123,Cloudy,1,17.36696175320103,78.33678055126832,24.300730884851014,12,1
2023,4,1,22,24.51339545358029,77.7448324673706,19.28181540520335,Clear,0,17.415662248676444,78.38853278283715,29.023160822018585,8,1
2025,1,1,13,24.33042327613076,76.65948631564746,1.1110869081130763,Cloudy,1,17.33809190242531,78.40640037980899,17.583258423607507,14,1
2024,2,0,23,39.62633343750571,35.407712416090526,22.377539124064715,Cloudy,1,17.41628151964088,78.53504991535188,19.421504392105025,12,1
2025,8,4,3,18.9209815058598,40.770882137015946,22.232077630291865,Clear,0,17.55012312408574,78.3183566937862,23.583571555960614,14,0
2023,6,6,5,39.75899911000534,88.5098027948861,13.298099727440349,Rainy,2,17.56108768586836,78.49507186801003,20.19223339574653,20,0
2023,2,1,18,19.050542703724723,42.802209429317664,6.214858306719134,Clear,0,17.49284911187708,78.36856018273161,25.601328473841523,27,2
2023,12,0,23,24.34351141148309,40.14319981004404,14.804461819535836,Cloudy,1,17.377042940165932,78.4147407725368,26.63749207095409,14,1
2025,6,5,3,28.8611988093257,51.74109712256807,13.947148159382165,Cloudy,1,17.372104843557075,78.3006611855351,19.203533145799504,6,1
2025,10,5,2,21.152563546315157,84.80137185209341,5.573930192255258,Cloudy,1,17.383378671298793,78.38733709316953,16.458818952005185,5,1
2023,9,6,19,20.966619975411923,58.571607813393335,15.07825447321673,Clear,0,17.450011767806185,78.35140138697493,12.3404865919994,33,2
2025,7,4,5,23.638879691740808,85.2350231453452,19.932352902515245,Cloudy,1,17.592933343697432,78.45119164778517,14.385839195774004,12,0
2023,9,3,22,39.41715803861853,50.06032682491414,20.152671618631405,Clear,0,17.3327553460905,78.34745770091726,11.018280486533673,8,1
2023,5,0,6,26.36257089524041,43.59171871361996,1.4924455569978594,Rainy,2,17.45015362832954,78.5507452854652,13.382023550472892,20,0
2024,7,3,13,30.45188644192222,59.71218053106213,4.92908279531161,Clear,0,17.504673308429737,78.56487170409757,27.09158584146789,12,0
2025,11,5,11,33.49441085239622,66.92861341571331,16.705584014829885,Clear,0,17.373698270076716,78.55358689441539,29.198784869087813,5,1
2023,7,5,15,34.32888038153263,53.48993991681337,21.49579863535756,Rainy,2,17.590733682880895,78.59454084660675,11.484481871728194,20,0
2023,12,2,19,33.136901259597806,50.76183057567191,13.030427061230387,Clear,0,17.404706518648368,78.57439392241739,7.3971114177137425,38,2
2025,12,2,7,25.41242025021795,43.0835570863948,17.68814170837451,Clear,0,17.579706683464703,78.38393637376751,3.267526825596242,12,0
2024,3,6,22,20.458012201833373,46.500405973306286,0.5268002664225141,Cloudy,1,17.479206629099235,78.39433830685469,25.27099796677689,12,0
2024,7,2,1,24.19776245733064,70.38707778913805,15.210520297134982,Clear,0,17.301223829802147,78.45979783887505,26.24931429062378,5,1
2023,1,2,12,22.626494988929142,52.19241231682067,24.047728610915044,Clear,0,17.39333364142989,78.41548729325956,14.063691316367198,12,1
2025,9,6,7,20.99810070712497,34.78542250326171,16.52536517581845,Clear,0,17.30646459341659,78.59097330766983,16.730116544945183,13,1
2024,10,1,20,18.53892809853561,38.28932339715208,23.056892915007992,Rainy,2,17.414442719013874,78.40185933508478,22.454816131749176,30,2
2025,6,2,19,38.58596867928512,52.34275130346664,14.150236453276843,Clear,0,17.57976020943802,78.52202471443655,11.899726438777458,28,2
2025,5,1,15,38.26275650399744,85.47014579087171,21.08446844439819,Cloudy,1,17.533705106108737,78.47260851070786,6.843214233892713,10,0
2023,7,1,3,19.109174123863724,52.74181569875881,3.104060206428688,Clear,0,17.4860396392402,78.58694421089982,4.325807148171724,9,0
2024,5,4,15,21.80786060204884,33.63852464710052,3.087831572170413,Clear,0,17.46156561317912,78.52335528558378,7.821994847012034,5,0
2023,10,1,19,21.06901037218146,55.07965547280095,3.004483229894864,Clear,0,17.411774576956613,78.39109375181474,19.71468677375228,33,2
2024,5,1,5,24.18690455727338,70.12905563760995,12.221238800917728,Rainy,2,17.363461910939222,78.35912050705728,11.082865894687776,19,1
2024,11,2,3,22.489515150532306,65.61576809689325,8.256589020927876,Clear,0,17.318757475344064,78.55638547559771,26.163396678224075,6,1
2024,10,1,15,38.808777822752816,46.72817774316181,17.9796463435259,Clear,0,17.357044000017467,78.57330433160081,3.538789470117972,13,1
2024,11,3,22,19.851749604324485,71.28533538292164,22.56554785750993,Clear,0,17.405456024819223,78.54932828353844,13.0747273201563,10,1
2024,7,6,22,22.65675819409907,67.83746243191995,15.484370714337048,Clear,0,17.455997334988872,78.52123487067733,8.45191046059745,7,0
2025,10,2,20,19.77591270082412,40.33037812973812,5.330263902464482,Clear,0,17.361321168700357,78.3965190123751,26.743208666558093,29,2
2023,7,6,12,39.5684776701776,39.7287002140947,23.27192168822784,Clear,0,17.592298577170524,78.45161194142275,24.38019718101805,14,0
2025,11,0,4,38.20509720013411,62.830984924076446,13.196433453449568,Clear,0,17.323055044011888,78.57471087671149,29.544946967257225,14,1
2024,3,2,14,33.76589497483904,69.56631366696622,17.998638828393883,Cloudy,1,17.32843754108152,78.34046923954563,4.458912310061815,6,1
2023,3,1,7,27.37140670883809,87.71463509161563,22.26264626087943,Clear,0,17.5047807085761,78.44847576079054,23.685064934557232,11,0
2024,10,3,6,22.183918981527835,55.31583784390679,24.745798302472565,Clear,0,17.526518473489173,78.40665280650839,4.64998605437421,5,0
2023,12,6,13,22.872773950443133,75.8963543803148,12.651598727541844,Clear,0,17.591735440718733,78.50324687261782,5.495683671990924,5,0
2025,3,2,6,27.746880188232254,36.99124483748258,20.201567967091847,Clear,0,17.45913326644215,78.49022094599599,2.136545233830464,14,0
2023,6,3,21,34.900898769402595,83.37654163893883,14.171676632956052,Clear,0,17.349780178478685,78.46801720407579,14.476528205931654,7,1
2023,12,6,6,23.82404891197709,67.98645248393039,12.161348649895148,Clear,0,17.58137868643136,78.38388468829945,4.65056991622494,5,0
2023,6,0,22,24.837422075762227,67.74181988107483,13.442812981907243,Cloudy,1,17.594070318022634,78.34786507345434,11.102162699528357,7,0
2023,3,5,17,31.198774410898352,38.54655802994613,12.106881095542604,Clear,0,17.57705417230425,78.53530150682316,9.00977993629544,41,2
2023,3,0,9,23.23004597012158,32.37502377155388,10.525702969867016,Clear,0,17.56149685355144,78.5975247902979,29.314290185813803,35,2
2024,8,5,17,30.85280966844168,72.08694827907718,18.093017262849692,Cloudy,1,17.323272231375277,78.35072822062041,20.089623310031147,35,2
2023,8,4,13,26.51687965199026,37.0233875378752,6.24189539869148,Cloudy,1,17.556461934732436,78.32273768718471,12.903226346778842,11,0
2023,7,5,9,18.756100529829656,37.61820896903596,15.409536645150016,Clear,0,17.58596806970201,78.52371925536406,26.47515823825486,35,2
2025,10,4,6,26.859428297103207,41.2500087808191,17.824004444110738,Clear,0,17.465694343352872,78.40315672682912,2.8514936860761737,7,0
2023,4,2,6,38.22955614942119,35.86478898837615,22.302270834767626,Clear,0,17.5317763441894,78.36390107456286,10.693474522802706,11,0
2025,4,4,6,24.44846134093613,67.52355122581841,8.296928723439642,Rainy,2,17.498268692192433,78.45753769653395,15.923190354725858,20,0
2024,3,3,4,25.10231256760232,55.32028835091528,21.51497758790161,Cloudy,1,17.386417436944605,78.50256436015103,2.562392425848996,6,1
2023,5,4,0,19.45069953730431,45.965765544572896,23.632279283146595,Clear,0,17.476255942809665,78.36445471010894,5.229904665959736,10,0
2025,3,3,13,31.531043868524478,56.4449640222946,16.21698456854297,Clear,0,17.56681203553031,78.5983510707887,26.956378828106352,7,0
2025,8,6,17,36.683332014563454,80.64840012391198,19.28582519807533,Cloudy,1,17.44891558416773,78.39846725529556,6.209153664284504,21,2
2024,7,6,12,25.76430364804824,85.62476430261816,10.142673995471837,Clear,0,17.47704360285097,78.39448590688009,27.728050133534065,9,0
2023,3,5,7,23.285402265439743,59.2485686792065,23.80338549461732,Cloudy,1,17.45943911749213,78.42690026078952,3.786031788754057,9,0
2023,9,5,7,39.04546079160489,64.00517490676815,16.771536377160604,Rainy,2,17.38472146319127,78.52350878709251,26.758233976272127,13,1
2025,12,5,9,34.39159752101274,45.43199582039237,7.753920215444188,Clear,0,17.493098932537606,78.5619771927223,14.157637186141145,33,2
2023,5,4,16,30.47759830423182,60.81602271822716,10.106533680850571,Clear,0,17.452841010936083,78.39719583318183,17.62469645104315,12,1
2025,9,5,5,24.72168565958745,74.88717641611393,15.443887853289404,Clear,0,17.369763798433027,78.33562422062988,9.167046793675036,9,1
2023,7,4,14,22.85755639548082,59.52823581937017,5.853379112807378,Clear,0,17.568613445695895,78.37683924640555,8.926851506777549,12,0
2025,7,4,14,33.74636885801028,48.12437404735019,18.8478601085073,Cloudy,1,17.585013738180788,78.32528388536336,15.271869992242182,14,0
2023,6,1,15,29.47935397702157,64.92206083349754,5.617287906741078,Clear,0,17.31661179658453,78.48910334754454,11.318411919521298,8,1
2024,2,1,7,29.453195969665583,86.79936185315069,14.79472989427348,Clear,0,17.486704627040186,78.52220884973858,3.253193653587165,8,0
2023,9,4,18,19.621616010789364,83.2790312389867,17.425162824870682,Clear,0,17.424513707073558,78.42877996252916,11.256813899497804,29,2
2023,6,6,19,29.26827848871133,76.15454275052738,21.493697391538465,Rainy,2,17.457786293087487,78.58583851445569,8.386479442775238,37,2
2024,8,3,14,36.10036868286886,46.57257795991254,18.34751039472333,Clear,0,17.412148917732495,78.51825714717904,25.63954554518665,9,1
2023,1,2,2,38.8295841115067,44.493570432984086,19.97062728880713,Clear,0,17.442307545076385,78.41389766131344,25.31732280797768,9,1
2024,5,0,5,20.34701274459817,80.31223138785586,22.823295037446208,Clear,0,17.397030180142895,78.33066415723779,5.102903747951313,13,1
2023,12,1,7,31.88563463537956,40.87904856492614,14.944289030551808,Cloudy,1,17.33528098336874,78.44811123147163,22.17200485269901,10,1
2025,1,4,15,30.50363951756143,66.33667844919862,21.157000266550416,Clear,0,17.390609790987305,78.45115066122011,14.074326168900724,7,1
2025,10,0,14,37.58687480085912,56.33579661497785,5.796805775629302,Clear,0,17.501099679099738,78.46517609026208,26.18668690755204,8,0
2023,11,1,12,34.52736866406717,58.07918803754389,20.368329269799325,Rainy,2,17.315114456759595,78.50473484402416,8.94568172082773,23,1
2023,8,2,19,39.23576112163689,57.272604151652445,5.542168532662006,Clear,0,17.414819715840174,78.37931481020352,3.555384253296324,33,2
2023,8,3,14,39.12071582680392,83.99700880341962,23.36573046856949,Clear,0,17.31268975010846,78.30074533991088,24.214412208522955,12,1
2025,1,4,17,22.96507205359486,35.225655053727294,8.249333436441717,Cloudy,1,17.40687988056174,78.54385342194985,26.18239103341517,39,2
2023,9,2,12,33.95771918180929,76.97408696736592,4.295949954390322,Clear,0,17.326283507452917,78.5470610082363,25.37482299089406,5,1
2025,2,6,23,29.67150801002768,80.100760294517,3.704219003230047,Clear,0,17.40189202920419,78.57348653007155,10.549688916448874,5,1
2024,12,1,7,22.72124389473672,86.5726288292094,4.681805423445809,Clear,0,17.551426308398536,78.59071099195275,1.8950935261379531,14,0
2025,9,4,13,22.287119808782816,57.15599729626268,11.18850771407915,Cloudy,1,17.484022610460507,78.3477514328548,5.048850369253159,11,0
2025,1,0,10,19.783855507858306,60.003911513215,13.053734777001477,Rainy,2,17.504688327287994,78.40616150163224,27.66169726634528,42,2
2024,12,6,5,35.50199608121116,87.677671268455,22.84464581309796,Cloudy,1,17.45114003831798,78.55540777023454,11.55800688830391,13,0
2025,10,6,23,25.13910517364021,57.50706365694978,9.525370073192388,Clear,0,17.57671451041597,78.58019981702809,26.526041532907463,14,0
2023,9,5,0,36.85331437723727,60.21290837857547,5.4370577196763525,Clear,0,17.46234759146116,78.30435885988645,29.44358102254278,13,0
2023,4,3,1,31.38293805251072,49.93525909136304,18.59552779598454,Clear,0,17.331288226440115,78.41626019271867,12.475698467649266,6,1
2025,9,6,12,32.81993380644614,31.897647041078997,3.3663601982151485,Cloudy,1,17.579930918188715,78.33401576813996,23.516935323132454,13,0
2023,7,1,0,24.416822491424327,55.98327310568956,22.3070843003797,Cloudy,1,17.33991901038044,78.5365374797871,5.904319265414744,13,1
2025,11,3,23,28.06047414670504,69.30547865084316,10.2349908802201,Cloudy,1,17.599751102543927,78.52413912196067,12.128714741658028,14,0
2023,6,4,23,27.070986717828745,71.39675463681343,15.346037091374493,Rainy,2,17.430615278544742,78.52629081168102,21.450292629739497,21,2
2023,5,5,3,23.185150606341224,30.39051881307657,4.654608565413065,Clear,0,17.322045640125598,78.41707055060007,7.006200538967922,9,1
2025,11,2,23,36.31526770758944,78.06316648636971,3.638228726995918,Clear,0,17.55923063163714,78.42187427000206,10.27408205978714,14,0
2023,9,3,22,31.685859127745665,59.54493684771282,19.970984368871388,Rainy,2,17.327864870448945,78.3785594008143,17.350993820768853,15,1
2025,2,0,1,18.823503503967544,61.244721683171576,10.742557297863996,Clear,0,17.352329696303546,78.40826806134227,21.04513842573509,10,1
2023,11,1,20,36.038174426331146,87.70462129022204,24.66857031815525,Clear,0,17.42520411561033,78.59492446269083,11.349486890711496,33,2
2023,12,0,19,20.33283063262901,47.067669519349074,13.10744861131129,Clear,0,17.50285588129345,78.31397062837445,11.92731722517214,36,2
2024,2,3,15,26.881321537716303,75.69911933809004,21.14132276894224,Clear,0,17.336342004924177,78.39720227248283,4.186178179878414,7,1
2024,11,5,2,30.567651835868315,64.48657474033625,24.49909196803588,Clear,0,17.486787555173063,78.53697688834788,29.537799918516235,8,0
2025,12,2,16,18.1683274045468,72.0479076934823,7.02875403771254,Rainy,2,17.534115914600953,78.41470379457441,18.75484776336852,24,0
2024,9,2,4,32.3639783197446,55.06904710686746,20.02204280388415,Clear,0,17.337048831243948,78.58499532508695,16.379499399278814,8,1
2025,12,0,7,32.513464670325654,46.752452337856106,0.55015408311615,Clear,0,17.49427118359754,78.3996432412958,7.129245077877721,5,0
2024,3,4,11,32.355578976918224,62.76755714213607,16.99385295152572,Clear,0,17.58766276445759,78.55492750398574,15.15287889302878,6,0
2023,8,4,22,21.596294638338097,52.49646878115882,18.630027277946237,Cloudy,1,17.590218510842764,78.54452845549487,13.972023530233608,10,0
2025,11,5,11,23.626111189018086,43.37467072977984,11.93409281088756,Clear,0,17.34849878113116,78.30276228785176,8.498211739236574,9,1
2025,9,2,0,23.442268029720285,80.35416888682575,4.052630252937551,Cloudy,1,17.52791122596873,78.42089672822607,13.94196008699836,14,0
2023,8,0,0,39.121473629952014,58.54989570007747,15.418013701961245,Clear,0,17.553989730424355,78.38419119702256,6.902377020524719,8,0
2025,4,0,14,19.4856201189693,80.83894447145397,22.438216485888937,Clear,0,17.566688971417676,78.4438825648442,21.596528963408826,14,0
2025,12,0,16,27.43275316947709,58.44189494213522,23.282979989456724,Cloudy,1,17.39710442556728,78.43883131953308,27.354768932399477,13,1
2024,1,3,1,37.16758592804428,63.40786186274448,18.65255976049007,Clear,0,17.381035534839814,78.57165884964043,1.075080434249618,6,1
2025,4,5,16,34.92825187784975,89.71681447883729,6.59283146064005,Clear,0,17.31435831954751,78.35507440442028,17.131436297648246,12,1
2023,9,4,19,36.09372674227639,87.0902527221096,21.758173151498,Cloudy,1,17.419841534263885,78.35465733666996,22.237260262810697,37,2
2024,2,4,8,39.39045885069133,46.30139224001344,22.22057666754237,Clear,0,17.337186934671305,78.33242002192502,27.308678190164745,31,2
2024,3,3,11,26.519759870010155,82.11932318695332,9.181055143630514,Rainy,2,17.53587719455064,78.52159535700477,11.394199853367503,19,0
2023,10,1,3,24.812416036370145,53.4242090218316,4.574543413592017,Clear,0,17.34288997156057,78.57535809684704,27.307402888449644,6,1
2023,8,3,12,18.67450878330434,34.274924274623565,21.866485853334204,Cloudy,1,17.54567160495087,78.41055117548576,24.941026091708096,10,0
2024,6,5,3,21.30042595937697,64.54686088952403,22.12743288132036,Cloudy,1,17.332284068442416,78.3185467489621,16.231224354781784,13,1
2025,8,0,6,30.36432239994653,88.62311156725411,2.522652113780352,Clear,0,17.44418464377834,78.34680645220494,8.451347848268501,11,1
2024,7,3,13,21.46853309117348,88.4588212203171,24.17460730556221,Clear,0,17.41539027740695,78.33071526335493,19.93167650075961,5,1
2023,5,0,8,34.19871035158003,37.58792268974808,13.327013826969944,Clear,0,17.480463135385282,78.47770201102917,8.556195150089687,28,2
2024,9,5,22,18.819117308150624,76.274199997071,24.843254873573407,Rainy,2,17.45563155699355,78.3846893485149,11.116550235072935,21,2
2023,4,6,0,23.7087365112334,78.16998265501245,11.125206255417035,Cloudy,1,17.47958795784653,78.56923429121994,14.542686543514238,13,0
2024,6,5,0,33.29996871454675,52.1246870589996,13.332083483988702,Clear,0,17.30028910556122,78.34868481857558,15.441294925542136,6,1
2025,2,2,19,23.621062133259404,69.51571087130827,6.65207079928114,Clear,0,17.338251085195925,78.5790467992068,6.485264898208668,29,2
2024,2,0,3,34.032730212938205,59.2895686966333,22.47368613788424,Clear,0,17.455136055425427,78.39982165020679,21.120265882267447,12,0
2024,2,4,0,39.90900525947544,43.6735858625956,11.092802926814432,Cloudy,1,17.368899831105992,78.56019172962606,29.76556858925097,12,1
2023,10,3,21,35.53584701988028,75.67585687349926,20.365351340684597,Rainy,2,17.322895146402495,78.58469876646609,8.072242405719052,14,1
2023,7,6,9,25.52038009274205,45.76516246874479,1.9933568773770671,Clear,0,17.36531032540634,78.59590907519916,17.08165577824938,28,2
2023,2,5,1,37.81302181382175,50.426865182499554,19.706165712370314,Cloudy,1,17.533957867454347,78.5410780106542,14.186751313965065,11,0
2024,12,0,20,19.125954184700607,41.40110429492766,12.256078556286871,Clear,0,17.462508227910494,78.330505962497,9.925587721569348,24,2
2025,2,6,23,33.950150137840865,73.15627822732226,0.1351969933276492,Cloudy,1,17.357023065246985,78.316613617705,13.173627132373785,6,1
2023,9,1,14,18.51309129437885,57.52344322983476,5.656573474969873,Clear,0,17.30479351160783,78.52191870730185,22.24895131878445,9,1
2023,7,2,2,21.84022089785323,56.60239529033599,4.843255286077924,Cloudy,1,17.407278678091902,78.56911191054004,13.027447183478492,8,1
2024,11,1,22,39.72688631384864,66.27377201340076,18.794114532736,Rainy,2,17.407240877540726,78.34981707609117,15.69610933385906,17,1
2023,3,5,8,25.939468074874757,39.43580683484024,11.930054744830464,Cloudy,1,17.520537562593173,78.58232023360385,14.839941661342175,28,2
2025,3,1,16,36.05098631961326,83.88923337754557,3.9929599171774353,Rainy,2,17.57583085442784,78.48306833713154,17.101676839618815,19,0
2025,7,1,20,26.273907682383246,57.90653737415586,6.420074426131314,Clear,0,17.411604217690503,78.33720279246755,9.444567398694184,36,2
2023,5,2,12,36.48062591755195,51.99161152092179,12.601920132647122,Rainy,2,17.506439804297973,78.35011009995128,15.781355172639923,13,0
2023,10,2,2,39.23967032278903,37.601436534311546,0.4909549329918466,Rainy,2,17.49047166127507,78.31978664399209,4.910396342611446,14,0
2024,6,2,3,27.581797355221664,40.07725226204485,10.603139702484343,Clear,0,17.426624085330364,78.34296458558237,22.50014252945041,12,1
2025,12,6,3,30.305682220662145,85.2216188348316,16.9515350913435,Clear,0,17.319767024147577,78.51963718121488,4.21680919857519,14,1
2025,8,2,10,31.83006877919849,57.39702200398334,12.94386463214697,Rainy,2,17.44203935033131,78.365629904553,23.76381747498133,39,2
2023,9,1,6,38.56636564785518,73.33103516155565,14.95248852688747,Clear,0,17.406241566688095,78.46849624360978,24.940676693549293,6,1
2024,1,4,10,23.648369923560274,34.83098115951199,8.165452925291245,Clear,0,17.465058315755208,78.5163243829024,1.5528088615707103,40,2
2025,3,4,23,31.447486202341988,68.60787264758903,4.576893100493895,Cloudy,1,17.33761912354023,78.56858330830444,25.09433485570612,12,1
2025,11,2,10,25.143845020909133,85.29115154024527,20.24353225887953,Clear,0,17.51727194088963,78.47697806063003,19.796903174710128,31,2
2024,7,6,9,22.77252996401323,47.99780705288947,22.640871785909013,Cloudy,1,17.536325130157604,78.47091521798957,3.810375080438064,32,2
2024,6,3,4,19.868247458510712,64.74843004280635,12.76851425937234,Clear,0,17.416538492462927,78.57384691350617,29.93969071958572,14,1
2025,7,0,12,31.655639002190878,86.41314625895103,7.626030314534771,Clear,0,17.35258275826936,78.38847146450998,18.8485372928183,13,1
2025,8,5,11,37.4058805351745,73.15935322828321,12.780120737949638,Cloudy,1,17.4870734033758,78.36111047738923,12.624864224789894,6,0
2024,6,6,9,25.73064355457928,33.73953014304464,21.97463801593489,Clear,0,17.586743590272167,78.56183878953797,26.671218884957188,30,2
2025,3,3,6,30.1587077962455,52.724228835626334,17.285158684377937,Rainy,2,17.510150950828912,78.32235688821211,2.207070223384848,18,0
2023,2,5,18,32.126943496470545,35.1463653652373,21.46540215725293,Cloudy,1,17.337044670190885,78.35690463478342,21.802943127856786,31,2
2023,12,3,18,27.122303911494487,81.67905577195044,8.20948557695126,Clear,0,17.419166029450334,78.4233759143854,5.168056487490291,29,2
2024,7,3,18,37.87365270805328,67.29976207221694,17.799478208437396,Cloudy,1,17.574610654186944,78.40837517381499,17.022510144071102,34,2
2024,12,4,11,25.98061354642589,87.38290469003314,16.326224287790414,Cloudy,1,17.49032678529683,78.51182760191722,3.782315290955686,12,0
2024,12,0,19,20.75023804197656,31.18537975114843,14.290411516260432,Rainy,2,17.344145658850447,78.32754207548894,20.69522660443925,32,2
2023,12,3,21,21.16844787713739,55.385242191234255,13.20562163076272,Cloudy,1,17.517377659958388,78.44314734515952,14.48292396668381,8,0
2025,11,2,14,37.59886751916968,36.261845972663686,13.774447078489924,Clear,0,17.40605563670001,78.54256647896263,1.1943308515991786,14,1
2023,1,5,4,39.73617694265511,51.02926935719477,21.24177724316748,Clear,0,17.44686031764685,78.50500306115093,3.070545297084259,13,1
2025,3,6,23,24.35663271257777,39.71320940139522,22.899862525103625,Rainy,2,17.424513968230578,78.48949471872082,21.388132300174597,11,1
2023,12,4,13,21.159259964403653,49.72762559960521,2.821511609630956,Cloudy,1,17.517708981126447,78.37180795956776,12.584276338298162,11,0
2025,11,5,11,28.60867019863661,79.15572028332174,14.21928943975836,Clear,0,17.365371839772962,78.41808981712103,20.492433814559877,11,1
2023,4,2,20,33.60961739868515,39.641959588962216,22.960210561830863,Cloudy,1,17.416510933926833,78.35421705019287,12.30546678838668,35,2
2024,1,2,10,31.472863978265387,58.4198854171313,3.368499628977353,Clear,0,17.52336371553854,78.4526775161456,11.48895151462105,40,2
2023,5,3,4,38.92438000581748,85.29498804363158,10.321484332422656,Clear,0,17.511434838103902,78.4752504842846,25.79250664881979,9,0
2025,10,2,15,35.99111344737582,89.92675727125838,2.227004283772599,Cloudy,1,17.360523283025756,78.48935434400897,25.78942170987509,5,1
2023,3,0,17,37.11738763140805,45.038467090504994,2.8369100502434352,Clear,0,17.405199181778872,78.56278672213338,27.673702019878995,35,2
2023,2,2,11,29.916677494679547,86.13409024596601,22.602770313988334,Cloudy,1,17.304309207438205,78.31854894580925,24.867615401373936,9,1
2023,3,3,4,25.200054253291903,45.68332084806153,11.154489620762334,Clear,0,17.459051755951,78.41649375014275,4.695533907160804,14,0
2024,8,5,15,33.43819223013274,54.8117099390156,17.218491350114963,Clear,0,17.384282420662156,78.47729121629285,2.9282908212211147,8,1
2023,6,2,11,27.65916687893069,82.67541673399964,3.472860581088333,Clear,0,17.303559775007383,78.47103685244562,2.694118996194085,11,1
2024,7,4,22,24.33059329237114,77.17056629545489,0.5486870598188948,Clear,0,17.427411501947635,78.3065112365838,29.42598168610865,6,1
2024,12,6,1,21.349955084790544,81.44925343342412,22.2620989337216,Clear,0,17.578060913503474,78.35679272202475,15.53340024124384,6,0
2023,6,4,5,29.61323257357037,78.01540075826705,14.363640988725548,Rainy,2,17.57702034969864,78.55372343468251,4.339926935891109,15,0
2023,6,4,22,31.07357847839821,44.103660300602485,0.4996938892751712,Clear,0,17.411630856095222,78.45461754673042,16.78456297232116,14,1
2023,12,5,20,30.513285018391848,63.52770692583613,24.80848702319968,Cloudy,1,17.43475336447067,78.42406767969214,21.598599220361667,29,2
2025,3,1,3,20.564063995538188,53.11504310171532,12.30480957534395,Clear,0,17.372804439041932,78.570052579761,3.740218902088574,9,1
2023,12,6,12,30.539721029852352,57.58265810690212,11.896912704131896,Rainy,2,17.32049233331723,78.32248562071187,11.045715498113337,21,1
2024,8,4,9,21.705110349713102,39.23737812741784,15.522854608065533,Clear,0,17.508178004836175,78.57669311479002,6.446898269072705,38,2
2023,12,4,16,32.60171163993232,48.94605355351023,0.1976133548865527,Clear,0,17.54001581204493,78.30833499449017,29.28749810533689,7,0
2025,7,1,13,27.44644792664173,81.45882728533121,14.228459342661,Cloudy,1,17.5640313924081,78.46880108338895,10.228627175298865,10,0
2023,7,5,23,36.67334893026142,83.85350459316984,15.73709759974142,Cloudy,1,17.580586187339893,78.46652733296062,21.02464768212954,10,0
2025,6,6,14,35.12184638546313,66.60918503394831,7.423839202576815,Clear,0,17.57478900977128,78.491720478742,27.63458086686377,10,0
2025,5,4,7,33.93640513336594,59.896035420045166,18.17131024420746,Clear,0,17.30821502723528,78.30888788186604,26.03245295676156,9,1
2023,10,3,22,33.41621618535465,72.77038128895802,9.435795405449191,Clear,0,17.593428472483897,78.45915566927764,12.42524785836582,6,0
2024,8,5,23,30.330736868518244,66.53119501333214,17.944328361453504,Clear,0,17.413850606483916,78.33408421192276,10.016448597390696,5,1
2025,5,6,17,19.344498674823576,89.02050038086881,3.595629461312857,Clear,0,17.56583230545194,78.34679373208058,24.468193469561168,37,2
